Trial,PredatorSpeed,FID,AD,RewardLevel,ShockLevel,subject
50,2,67,56,0,0,BW137_ses-v2
51,1,30,20,0,0,BW137_ses-v2
52,2,67,61,0,0,BW137_ses-v2
53,2,68,59,0,0,BW137_ses-v2
54,1,26,10,0,0,BW137_ses-v2
55,1,31,21,2,1,BW137_ses-v2
56,1,31,16,2,1,BW137_ses-v2
57,2,69,49,2,1,BW137_ses-v2
58,1,34,22,2,1,BW137_ses-v2
59,2,68,59,2,1,BW137_ses-v2
60,2,67,58,2,1,BW137_ses-v2
61,1,65,24,1,2,BW137_ses-v2
62,2,58.82,68,1,2,BW137_ses-v2
63,2,69,56,1,2,BW137_ses-v2
64,2,67,57,1,2,BW137_ses-v2
65,1,32,23,1,2,BW137_ses-v2
66,1,33,7,1,2,BW137_ses-v2
67,2,68,65,2,1,BW137_ses-v2
68,1,33,27,2,1,BW137_ses-v2
69,2,69,61,2,1,BW137_ses-v2
70,1,34,23,2,1,BW137_ses-v2
71,1,31,19,2,1,BW137_ses-v2
72,2,68,61,2,1,BW137_ses-v2
73,1,23.82,33,1,1,BW137_ses-v2
74,2,68,58,1,1,BW137_ses-v2
75,1,35,18,1,1,BW137_ses-v2
76,2,58.76,71,1,1,BW137_ses-v2
77,1,34,11,1,1,BW137_ses-v2
78,2,70,68,1,1,BW137_ses-v2
79,1,34,9,0,0,BW137_ses-v2
80,2,71,55,0,0,BW137_ses-v2
81,1,33,20,0,0,BW137_ses-v2
82,2,69,57,0,0,BW137_ses-v2
83,1,35,9,0,0,BW137_ses-v2
84,2,69,41,0,0,BW137_ses-v2
85,1,33,16,2,2,BW137_ses-v2
86,1,31,15,2,2,BW137_ses-v2
87,1,33,6,2,2,BW137_ses-v2
88,2,68,54,2,2,BW137_ses-v2
89,2,69,56,2,2,BW137_ses-v2
90,2,66,63,2,2,BW137_ses-v2
91,1,33,9,2,1,BW137_ses-v2
92,1,33,5,2,1,BW137_ses-v2
93,2,68,60,2,1,BW137_ses-v2
94,2,70,67,2,1,BW137_ses-v2
95,1,33,31,2,1,BW137_ses-v2
96,2,69,57,2,1,BW137_ses-v2
97,1,39,15,0,0,BW137_ses-v2
98,1,34,5,0,0,BW137_ses-v2
99,2,69,67,0,0,BW137_ses-v2
100,2,68,63,0,0,BW137_ses-v2
101,2,57.76,70,0,0,BW137_ses-v2
102,1,33,20,0,0,BW137_ses-v2
103,2,69,61,1,2,BW137_ses-v2
104,2,70,64,1,2,BW137_ses-v2
105,1,36,10,1,2,BW137_ses-v2
106,1,33,17,1,2,BW137_ses-v2
107,1,70,9,1,2,BW137_ses-v2
108,2,69,55,1,2,BW137_ses-v2
109,1,35,18,2,2,BW137_ses-v2
110,2,68,66,2,2,BW137_ses-v2
111,2,68,61,2,2,BW137_ses-v2
112,1,35,9,2,2,BW137_ses-v2
113,1,35,12,2,2,BW137_ses-v2
114,2,68,63,2,2,BW137_ses-v2
115,2,70,59,1,1,BW137_ses-v2
116,2,68,62,1,1,BW137_ses-v2
117,1,33,21,1,1,BW137_ses-v2
118,2,68,66,1,1,BW137_ses-v2
119,1,35,15,1,1,BW137_ses-v2
120,1,34,10,1,1,BW137_ses-v2
1,2,57.76,70,2,1,BW169_ses-v1
2,2,58.76,71,2,1,BW169_ses-v1
3,1,72,27,2,1,BW169_ses-v1
4,2,72,69,2,1,BW169_ses-v1
5,1,55,17,2,1,BW169_ses-v1
6,1,44,25,2,1,BW169_ses-v1
7,1,39,16,2,2,BW169_ses-v1
8,1,32,27,2,2,BW169_ses-v1
9,2,63.82,73,2,2,BW169_ses-v1
10,1,43,22,2,2,BW169_ses-v1
11,2,75,61,2,2,BW169_ses-v1
12,2,73,72,2,2,BW169_ses-v1
13,1,39,17,0,0,BW169_ses-v1
14,1,41,21,0,0,BW169_ses-v1
15,2,77,70,0,0,BW169_ses-v1
16,1,33,15,0,0,BW169_ses-v1
17,2,74,69,0,0,BW169_ses-v1
18,2,71,67,0,0,BW169_ses-v1
19,1,36,27,1,2,BW169_ses-v1
20,1,38,29,1,2,BW169_ses-v1
21,2,77,60,1,2,BW169_ses-v1
22,2,74,68,1,2,BW169_ses-v1
23,2,66,65,1,2,BW169_ses-v1
24,1,38,23,1,2,BW169_ses-v1
25,2,71,68,1,1,BW169_ses-v1
26,1,38,25,1,1,BW169_ses-v1
27,1,34,16,1,1,BW169_ses-v1
28,2,75,62,1,1,BW169_ses-v1
29,2,73,65,1,1,BW169_ses-v1
30,1,32,21,1,1,BW169_ses-v1
31,2,75,69,2,2,BW169_ses-v1
32,2,73,62,2,2,BW169_ses-v1
33,1,36,22,2,2,BW169_ses-v1
34,1,32,12,2,2,BW169_ses-v1
35,2,74,65,2,2,BW169_ses-v1
36,1,31,17,2,2,BW169_ses-v1
37,1,34,30,1,2,BW169_ses-v1
38,2,73,51,1,2,BW169_ses-v1
39,2,71,62,1,2,BW169_ses-v1
40,1,36,16,1,2,BW169_ses-v1
41,2,69,64,1,2,BW169_ses-v1
42,1,35,28,1,2,BW169_ses-v1
43,1,35,22,1,1,BW169_ses-v1
44,2,71,65,1,1,BW169_ses-v1
45,2,73,57,1,1,BW169_ses-v1
46,1,32,10,1,1,BW169_ses-v1
47,1,29,28,1,1,BW169_ses-v1
48,2,74,58,1,1,BW169_ses-v1
49,2,72,65,2,1,BW169_ses-v1
50,1,34,31,2,1,BW169_ses-v1
51,2,72,69,2,1,BW169_ses-v1
52,1,41,28,2,1,BW169_ses-v1
53,1,38,20,2,1,BW169_ses-v1
54,2,73,64,2,1,BW169_ses-v1
55,1,31,20,0,0,BW169_ses-v1
56,2,71,62,0,0,BW169_ses-v1
57,1,32,18,0,0,BW169_ses-v1
58,1,35,15,0,0,BW169_ses-v1
59,2,73,56,0,0,BW169_ses-v1
60,2,61.94,65,0,0,BW169_ses-v1
61,1,77,16,2,1,BW169_ses-v1
62,1,50,16,2,1,BW169_ses-v1
63,1,43,22,2,1,BW169_ses-v1
64,2,77,69,2,1,BW169_ses-v1
65,2,74,63,2,1,BW169_ses-v1
66,2,74,60,2,1,BW169_ses-v1
67,2,73,62,2,2,BW169_ses-v1
68,2,71,61,2,2,BW169_ses-v1
69,1,32,18,2,2,BW169_ses-v1
70,2,69,64,2,2,BW169_ses-v1
71,1,33,12,2,2,BW169_ses-v1
72,1,31,12,2,2,BW169_ses-v1
73,1,31,23,1,1,BW169_ses-v1
74,1,30,22,1,1,BW169_ses-v1
75,1,30,28,1,1,BW169_ses-v1
76,2,73,64,1,1,BW169_ses-v1
77,2,71,65,1,1,BW169_ses-v1
78,2,70,54,1,1,BW169_ses-v1
79,2,72,65,1,2,BW169_ses-v1
80,2,58.7,74,1,2,BW169_ses-v1
81,1,38,17,1,2,BW169_ses-v1
82,1,35,9,1,2,BW169_ses-v1
83,2,74,70,1,2,BW169_ses-v1
84,1,30,28,1,2,BW169_ses-v1
85,1,31,19,0,0,BW169_ses-v1
86,1,29,15,0,0,BW169_ses-v1
87,1,26,20,0,0,BW169_ses-v1
88,2,60.76,73,0,0,BW169_ses-v1
89,2,74,69,0,0,BW169_ses-v1
90,2,71,61,0,0,BW169_ses-v1
91,2,75,57,2,1,BW169_ses-v1
92,1,34,26,2,1,BW169_ses-v1
93,1,31,16,2,1,BW169_ses-v1
94,1,33,27,2,1,BW169_ses-v1
95,2,73,71,2,1,BW169_ses-v1
96,2,74,65,2,1,BW169_ses-v1
97,1,35,22,1,1,BW169_ses-v1
98,2,74,62,1,1,BW169_ses-v1
99,2,61.76,74,1,1,BW169_ses-v1
100,1,34,27,1,1,BW169_ses-v1
101,1,34,23,1,1,BW169_ses-v1
102,2,73,62,1,1,BW169_ses-v1
103,2,74,69,1,2,BW169_ses-v1
104,2,75,72,1,2,BW169_ses-v1
105,1,38,17,1,2,BW169_ses-v1
106,1,37,15,1,2,BW169_ses-v1
107,2,74,69,1,2,BW169_ses-v1
108,1,35,26,1,2,BW169_ses-v1
109,2,76,74,2,2,BW169_ses-v1
110,2,73,63,2,2,BW169_ses-v1
111,2,75,68,2,2,BW169_ses-v1
112,1,33,19,2,2,BW169_ses-v1
113,1,35,26,2,2,BW169_ses-v1
114,1,35,16,2,2,BW169_ses-v1
115,1,31,16,0,0,BW169_ses-v1
116,2,73,62,0,0,BW169_ses-v1
117,2,74,69,0,0,BW169_ses-v1
118,2,70,67,0,0,BW169_ses-v1
119,1,35,17,0,0,BW169_ses-v1
120,1,32,17,0,0,BW169_ses-v1
1,2,46.64,65,1,1,BW169_ses-v2
2,1,37,16,1,1,BW169_ses-v2
3,1,37,5,1,1,BW169_ses-v2
4,1,34,7,1,1,BW169_ses-v2
5,2,72,67,1,1,BW169_ses-v2
6,2,68,60,1,1,BW169_ses-v2
7,2,69,62,0,0,BW169_ses-v2
8,1,32,9,0,0,BW169_ses-v2
9,1,31,23,0,0,BW169_ses-v2
10,2,72,67,0,0,BW169_ses-v2
11,1,33,15,0,0,BW169_ses-v2
12,2,69,54,0,0,BW169_ses-v2
13,1,35,21,2,2,BW169_ses-v2
14,2,71,56,2,2,BW169_ses-v2
15,1,35,6,2,2,BW169_ses-v2
16,2,70,55,2,2,BW169_ses-v2
17,2,66,56,2,2,BW169_ses-v2
18,1,33,9,2,2,BW169_ses-v2
19,2,68,59,2,1,BW169_ses-v2
20,2,56.76,69,2,1,BW169_ses-v2
21,2,70,46,2,1,BW169_ses-v2
22,1,35,22,2,1,BW169_ses-v2
23,1,30,10,2,1,BW169_ses-v2
24,1,35,22,2,1,BW169_ses-v2
25,1,34,31,1,2,BW169_ses-v2
26,1,35,11,1,2,BW169_ses-v2
27,2,69,64,1,2,BW169_ses-v2
28,1,33,14,1,2,BW169_ses-v2
29,2,70,52,1,2,BW169_ses-v2
30,2,68,61,1,2,BW169_ses-v2
31,2,67,60,1,1,BW169_ses-v2
32,1,31,13,1,1,BW169_ses-v2
33,1,67,14,1,1,BW169_ses-v2
34,2,68,66,1,1,BW169_ses-v2
35,2,72,42,1,1,BW169_ses-v2
36,1,31,5,1,1,BW169_ses-v2
37,1,28,17,0,0,BW169_ses-v2
38,2,56.88,63,0,0,BW169_ses-v2
39,2,64,54,0,0,BW169_ses-v2
40,1,32,25,0,0,BW169_ses-v2
41,1,30,12,0,0,BW169_ses-v2
42,2,66,64,0,0,BW169_ses-v2
43,2,69,57,2,1,BW169_ses-v2
44,1,34,22,2,1,BW169_ses-v2
45,1,31,26,2,1,BW169_ses-v2
46,1,35,25,2,1,BW169_ses-v2
47,2,70,44,2,1,BW169_ses-v2
48,2,68,55,2,1,BW169_ses-v2
49,2,67,66,1,2,BW169_ses-v2
50,1,35,21,1,2,BW169_ses-v2
51,2,70,59,1,2,BW169_ses-v2
52,1,35,16,1,2,BW169_ses-v2
53,2,63,62,1,2,BW169_ses-v2
54,1,32,21,1,2,BW169_ses-v2
55,1,34,15,2,2,BW169_ses-v2
56,1,32,11,2,2,BW169_ses-v2
57,1,31,18,2,2,BW169_ses-v2
58,2,71,56,2,2,BW169_ses-v2
59,2,70,53,2,2,BW169_ses-v2
60,2,60.76,73,2,2,BW169_ses-v2
61,1,78,8,2,2,BW169_ses-v2
62,2,73,65,2,2,BW169_ses-v2
63,1,35,24,2,2,BW169_ses-v2
64,1,34,8,2,2,BW169_ses-v2
65,2,53.64,72,2,2,BW169_ses-v2
66,2,74,59,2,2,BW169_ses-v2
67,2,74,54,1,2,BW169_ses-v2
68,1,33,20,1,2,BW169_ses-v2
69,1,34,18,1,2,BW169_ses-v2
70,1,33,18,1,2,BW169_ses-v2
71,2,74,59,1,2,BW169_ses-v2
72,2,70,66,1,2,BW169_ses-v2
73,2,74,58,2,1,BW169_ses-v2
74,1,35,21,2,1,BW169_ses-v2
75,1,33,24,2,1,BW169_ses-v2
76,1,34,15,2,1,BW169_ses-v2
77,2,73,68,2,1,BW169_ses-v2
78,2,73,57,2,1,BW169_ses-v2
79,1,34,6,1,1,BW169_ses-v2
80,2,68,62,1,1,BW169_ses-v2
81,2,61.76,74,1,1,BW169_ses-v2
82,1,35,22,1,1,BW169_ses-v2
83,2,69,57,1,1,BW169_ses-v2
84,1,33,23,1,1,BW169_ses-v2
85,2,41.4,72,0,0,BW169_ses-v2
86,2,74,60,0,0,BW169_ses-v2
87,2,73,59,0,0,BW169_ses-v2
88,1,33,13,0,0,BW169_ses-v2
89,1,32,11,0,0,BW169_ses-v2
90,1,32,14,0,0,BW169_ses-v2
91,2,77,65,1,2,BW169_ses-v2
92,1,33,26,1,2,BW169_ses-v2
93,1,33,9,1,2,BW169_ses-v2
94,2,58.7,74,1,2,BW169_ses-v2
95,1,34,26,1,2,BW169_ses-v2
96,2,70,55,1,2,BW169_ses-v2
97,2,72,63,1,1,BW169_ses-v2
98,2,74,58,1,1,BW169_ses-v2
99,2,73,57,1,1,BW169_ses-v2
100,1,33,16,1,1,BW169_ses-v2
101,1,34,5,1,1,BW169_ses-v2
102,1,33,21,1,1,BW169_ses-v2
103,1,31,26,2,2,BW169_ses-v2
104,2,74,68,2,2,BW169_ses-v2
105,2,72,61,2,2,BW169_ses-v2
106,1,34,10,2,2,BW169_ses-v2
107,2,73,51,2,2,BW169_ses-v2
108,1,37,15,2,2,BW169_ses-v2
109,2,73,61,0,0,BW169_ses-v2
110,1,36,8,0,0,BW169_ses-v2
111,2,53.76,66,0,0,BW169_ses-v2
112,1,22.82,32,0,0,BW169_ses-v2
113,1,36,24,0,0,BW169_ses-v2
114,2,71,55,0,0,BW169_ses-v2
115,2,74,57,2,1,BW169_ses-v2
116,2,71,56,2,1,BW169_ses-v2
117,1,34,11,2,1,BW169_ses-v2
118,1,34,6,2,1,BW169_ses-v2
119,2,70,49,2,1,BW169_ses-v2
120,1,30,14,2,1,BW169_ses-v2
1,2,75,60,1,2,BW460_ses-v1
2,1,65,11,1,2,BW460_ses-v1
3,2,53.88,60,1,2,BW460_ses-v1
4,2,71,60,1,2,BW460_ses-v1
5,1,55,18,1,2,BW460_ses-v1
6,1,52,15,1,2,BW460_ses-v1
7,1,37,15,2,1,BW460_ses-v1
8,1,42,20,2,1,BW460_ses-v1
9,2,56.7,72,2,1,BW460_ses-v1
10,1,34,30,2,1,BW460_ses-v1
11,2,72,58,2,1,BW460_ses-v1
12,2,43.76,56,2,1,BW460_ses-v1
13,1,53,12,2,2,BW460_ses-v1
14,2,54.76,67,2,2,BW460_ses-v1
15,2,76,71,2,2,BW460_ses-v1
16,1,25,7,2,2,BW460_ses-v1
17,2,45.7,61,2,2,BW460_ses-v1
18,1,29,23,2,2,BW460_ses-v1
19,2,74,55,1,1,BW460_ses-v1
20,1,45,21,1,1,BW460_ses-v1
21,1,36,5,1,1,BW460_ses-v1
22,2,54.7,70,1,1,BW460_ses-v1
23,2,58.76,71,1,1,BW460_ses-v1
24,1,53,5,1,1,BW460_ses-v1
25,2,49.76,62,0,0,BW460_ses-v1
26,2,77,52,0,0,BW460_ses-v1
27,2,64,60,0,0,BW460_ses-v1
28,1,27,13,0,0,BW460_ses-v1
29,1,23,11,0,0,BW460_ses-v1
30,1,22,11,0,0,BW460_ses-v1
31,1,26,15,1,1,BW460_ses-v1
32,1,19,16,1,1,BW460_ses-v1
33,2,50.7,66,1,1,BW460_ses-v1
34,2,70,67,1,1,BW460_ses-v1
35,2,71,65,1,1,BW460_ses-v1
36,1,38,29,1,1,BW460_ses-v1
37,2,73,61,2,2,BW460_ses-v1
38,1,39,13,2,2,BW460_ses-v1
39,1,32,18,2,2,BW460_ses-v1
40,1,30,11,2,2,BW460_ses-v1
41,2,73,56,2,2,BW460_ses-v1
42,2,64,55,2,2,BW460_ses-v1
43,2,71,59,2,1,BW460_ses-v1
44,2,72,47,2,1,BW460_ses-v1
45,1,27,19,2,1,BW460_ses-v1
46,1,36,20,2,1,BW460_ses-v1
47,1,29,10,2,1,BW460_ses-v1
48,2,66,66,2,1,BW460_ses-v1
49,2,64,54,0,0,BW460_ses-v1
50,1,22,15,0,0,BW460_ses-v1
51,1,33,9,0,0,BW460_ses-v1
52,1,25,22,0,0,BW460_ses-v1
53,2,74,56,0,0,BW460_ses-v1
54,2,71,64,0,0,BW460_ses-v1
55,1,29,6,1,2,BW460_ses-v1
56,2,68,55,1,2,BW460_ses-v1
57,1,25,14,1,2,BW460_ses-v1
58,1,22,18,1,2,BW460_ses-v1
59,2,68,55,1,2,BW460_ses-v1
60,2,62,56,1,2,BW460_ses-v1
61,1,73,20,2,1,BW460_ses-v1
62,2,67,60,2,1,BW460_ses-v1
63,2,63,59,2,1,BW460_ses-v1
64,1,52,16,2,1,BW460_ses-v1
65,1,41,19,2,1,BW460_ses-v1
66,2,55,52,2,1,BW460_ses-v1
67,1,34,11,2,2,BW460_ses-v1
68,2,51.7,67,2,2,BW460_ses-v1
69,1,37,6,2,2,BW460_ses-v1
70,1,32,24,2,2,BW460_ses-v1
71,2,53.7,69,2,2,BW460_ses-v1
72,2,74,47,2,2,BW460_ses-v1
73,2,74,59,1,2,BW460_ses-v1
74,2,69,48,1,2,BW460_ses-v1
75,1,49,18,1,2,BW460_ses-v1
76,1,34,9,1,2,BW460_ses-v1
77,2,72,55,1,2,BW460_ses-v1
78,1,34,14,1,2,BW460_ses-v1
79,1,28,25,1,1,BW460_ses-v1
80,1,45,5,1,1,BW460_ses-v1
81,2,56,50,1,1,BW460_ses-v1
82,2,50.7,66,1,1,BW460_ses-v1
83,1,31,19,1,1,BW460_ses-v1
84,2,64,58,1,1,BW460_ses-v1
85,2,60,51,0,0,BW460_ses-v1
86,2,62,57,0,0,BW460_ses-v1
87,1,16.88,23,0,0,BW460_ses-v1
88,1,48,11,0,0,BW460_ses-v1
89,2,74,61,0,0,BW460_ses-v1
90,1,42,19,0,0,BW460_ses-v1
91,2,75,53,2,2,BW460_ses-v1
92,1,48,14,2,2,BW460_ses-v1
93,2,55.7,71,2,2,BW460_ses-v1
94,1,38,17,2,2,BW460_ses-v1
95,1,36,20,2,2,BW460_ses-v1
96,2,72,62,2,2,BW460_ses-v1
97,1,36,9,2,1,BW460_ses-v1
98,2,58.7,74,2,1,BW460_ses-v1
99,2,75,60,2,1,BW460_ses-v1
100,1,34,21,2,1,BW460_ses-v1
101,2,77,65,2,1,BW460_ses-v1
102,1,40,11,2,1,BW460_ses-v1
103,1,36,25,1,2,BW460_ses-v1
104,1,33,14,1,2,BW460_ses-v1
105,2,78,55,1,2,BW460_ses-v1
106,2,53.76,66,1,2,BW460_ses-v1
107,1,33,17,1,2,BW460_ses-v1
108,2,71,63,1,2,BW460_ses-v1
109,1,31,15,1,1,BW460_ses-v1
110,1,31,19,1,1,BW460_ses-v1
111,2,72,58,1,1,BW460_ses-v1
112,2,67,55,1,1,BW460_ses-v1
113,2,65,60,1,1,BW460_ses-v1
114,1,31,8,1,1,BW460_ses-v1
115,1,26,15,0,0,BW460_ses-v1
116,2,68,62,0,0,BW460_ses-v1
117,2,57.94,61,0,0,BW460_ses-v1
118,1,31,6,0,0,BW460_ses-v1
119,2,67,61,0,0,BW460_ses-v1
120,1,23,21,0,0,BW460_ses-v1
1,1,52,17,2,2,BW460_ses-v2
2,2,56.7,72,2,2,BW460_ses-v2
3,1,39,22,2,2,BW460_ses-v2
4,2,53.76,66,2,2,BW460_ses-v2
5,2,66,58,2,2,BW460_ses-v2
6,1,35,19,2,2,BW460_ses-v2
7,2,46.76,59,0,0,BW460_ses-v2
8,2,74,64,0,0,BW460_ses-v2
9,2,75,69,0,0,BW460_ses-v2
10,1,19.76,32,0,0,BW460_ses-v2
11,1,53,21,0,0,BW460_ses-v2
12,1,54,26,0,0,BW460_ses-v2
13,2,57.76,70,1,1,BW460_ses-v2
14,2,72,68,1,1,BW460_ses-v2
15,1,39,11,1,1,BW460_ses-v2
16,1,31,16,1,1,BW460_ses-v2
17,2,70,69,1,1,BW460_ses-v2
18,1,32,25,1,1,BW460_ses-v2
19,1,36,20,2,1,BW460_ses-v2
20,2,77,66,2,1,BW460_ses-v2
21,2,76,56,2,1,BW460_ses-v2
22,2,74,55,2,1,BW460_ses-v2
23,1,34,13,2,1,BW460_ses-v2
24,1,29,22,2,1,BW460_ses-v2
25,2,74,64,1,2,BW460_ses-v2
26,2,61.76,74,1,2,BW460_ses-v2
27,1,35,25,1,2,BW460_ses-v2
28,1,39,24,1,2,BW460_ses-v2
29,2,77,64,1,2,BW460_ses-v2
30,1,43,30,1,2,BW460_ses-v2
31,1,46,14,2,1,BW460_ses-v2
32,1,37,19,2,1,BW460_ses-v2
33,2,74,66,2,1,BW460_ses-v2
34,2,76,68,2,1,BW460_ses-v2
35,1,35,18,2,1,BW460_ses-v2
36,2,75,65,2,1,BW460_ses-v2
37,1,32,21,1,2,BW460_ses-v2
38,2,76,67,1,2,BW460_ses-v2
39,2,77,66,1,2,BW460_ses-v2
40,1,33,14,1,2,BW460_ses-v2
41,1,30,18,1,2,BW460_ses-v2
42,2,76,72,1,2,BW460_ses-v2
43,2,75,60,1,1,BW460_ses-v2
44,1,27,5,1,1,BW460_ses-v2
45,1,24,15,1,1,BW460_ses-v2
46,2,75,60,1,1,BW460_ses-v2
47,2,66.88,73,1,1,BW460_ses-v2
48,1,27,23,1,1,BW460_ses-v2
49,1,32,10,2,2,BW460_ses-v2
50,1,32,16,2,2,BW460_ses-v2
51,1,25,20,2,2,BW460_ses-v2
52,2,74,58,2,2,BW460_ses-v2
53,2,75,60,2,2,BW460_ses-v2
54,2,73,62,2,2,BW460_ses-v2
55,1,12.76,25,0,0,BW460_ses-v2
56,1,34,21,0,0,BW460_ses-v2
57,2,73,58,0,0,BW460_ses-v2
58,1,40,14,0,0,BW460_ses-v2
59,2,77,73,0,0,BW460_ses-v2
60,2,76,72,0,0,BW460_ses-v2
61,1,77,26,1,2,BW460_ses-v2
62,2,56.7,72,1,2,BW460_ses-v2
63,2,77,74,1,2,BW460_ses-v2
64,1,73,20,1,2,BW460_ses-v2
65,1,61,18,1,2,BW460_ses-v2
66,2,78,58,1,2,BW460_ses-v2
67,2,53.76,66,2,1,BW460_ses-v2
68,2,77,59,2,1,BW460_ses-v2
69,2,57.82,67,2,1,BW460_ses-v2
70,1,54,34,2,1,BW460_ses-v2
71,1,48,21,2,1,BW460_ses-v2
72,1,37,15,2,1,BW460_ses-v2
73,1,32,21,2,2,BW460_ses-v2
74,2,78,62,2,2,BW460_ses-v2
75,1,30,24,2,2,BW460_ses-v2
76,1,38,18,2,2,BW460_ses-v2
77,2,76,63,2,2,BW460_ses-v2
78,2,76,72,2,2,BW460_ses-v2
79,2,78,58,1,1,BW460_ses-v2
80,1,35,25,1,1,BW460_ses-v2
81,2,78,71,1,1,BW460_ses-v2
82,2,77,62,1,1,BW460_ses-v2
83,1,38,13,1,1,BW460_ses-v2
84,1,32,23,1,1,BW460_ses-v2
85,2,76,58,0,0,BW460_ses-v2
86,1,34,21,0,0,BW460_ses-v2
87,2,76,60,0,0,BW460_ses-v2
88,1,19.76,32,0,0,BW460_ses-v2
89,2,77,58,0,0,BW460_ses-v2
90,1,38,25,0,0,BW460_ses-v2
